t_s,rss_mb,wired_mb,compressed_mb,free_mb,swap_used_mb,pageins,swapins
0,0,2529,3521,82,1923,307350842,17193230
1,0,2546,3519,63,1923,307351246,17193230
2,0,2546,3519,63,1923,307351729,17193230
3,0,2546,3518,62,1923,307352197,17193230
4,128,2547,3518,63,1923,307354477,17193230
5,2124,2551,3518,62,1923,307381167,17193230
6,5545,2561,3539,59,1923,307470863,17193230
7,7197,2552,3578,61,1923,307549584,17193230
8,8707,2511,3624,56,1923,307624253,17193230
9,10805,2600,3608,62,1923,307695680,17193230
10,12747,2599,3588,59,1923,307792992,17193230
11,14174,2600,3599,63,1923,307884991,17193230
12,15096,2588,3746,57,1923,307974798,17193230
14,15822,2602,3932,60,1923,308063872,17193230
15,16936,2519,4018,58,1923,308154107,17193230
16,18261,2517,4013,62,1923,308251923,17193230
17,19677,2518,4057,56,1923,308345292,17193230
18,20082,2519,4024,61,1923,308423771,17193230
19,20859,2577,4016,61,1923,308512807,17193230
20,21391,2575,4243,56,1923,308594170,17193230
21,21574,2562,4229,58,1923,308669965,17193230
22,22038,2576,4193,59,1923,308760874,17193230
23,22007,2518,4186,60,1923,308855302,17193230
24,22184,2519,4288,56,1923,308944445,17193230
25,22156,2520,4287,62,1923,309038028,17193230
26,22051,2577,4312,55,1923,309140384,17193230
27,22092,2575,4277,56,1923,309246940,17193230
28,22068,2574,4264,56,1923,309345251,17193230
29,22154,2575,4179,59,1923,309434274,17193230
31,22150,2573,4175,57,1923,309511094,17193230
32,22152,2573,4173,56,1923,309593167,17193230
33,22132,2514,4167,55,1923,309667401,17193230
34,22122,2573,4165,59,1923,309742149,17193230
35,22138,2572,4168,57,1923,309810546,17193230
36,22217,2571,4212,61,1923,309893378,17193230
37,22184,2513,4323,60,1923,309948593,17193230
38,22169,2570,4321,57,1923,310023711,17193230
39,22162,2570,4332,58,1923,310098347,17193230
40,22138,2569,4329,62,1923,310174253,17193230
41,22127,2568,4328,56,1923,310248875,17193230
42,22118,2568,4319,59,1923,310314133,17193230
43,22091,2554,4319,55,1923,310391629,17193230
44,22018,2553,4301,58,1923,310463427,17193230
45,21863,2566,4630,62,1923,310501139,17193230
46,21827,2508,4600,60,1923,310557868,17193230
47,21832,2565,4583,60,1923,310612574,17193230
48,21797,2565,4570,56,1923,310686560,17193230
50,21799,2565,4563,62,1923,310759752,17193230
51,21750,2564,4550,59,1923,310827893,17193230
52,21743,2564,4549,57,1923,310882131,17193230
53,21816,2564,4585,59,1923,310937794,17193230
54,21868,2550,4614,58,1923,310989694,17193230
55,21847,2563,4613,61,1923,311050170,17193230
56,21875,2562,4635,53,1923,311126600,17193230
57,21855,2562,4623,62,1923,311201449,17193230
58,21849,2561,4618,61,1923,311261542,17193230
59,21847,2560,4621,57,1923,311328552,17193230
60,21855,2559,4620,57,1923,311389195,17193230
61,21886,2558,4647,61,1923,311442383,17193230
62,21903,2544,4664,59,1923,311501307,17193230
63,21930,2557,4619,62,1923,311562570,17193230
64,21910,2555,4610,57,1923,311634162,17193230
66,21863,2555,4608,58,1923,311708791,17193230
67,21842,2541,4608,60,1923,311774372,17193230
68,21839,2554,4607,59,1923,311839120,17193230
69,21814,2554,4585,58,1923,311903098,17193230
70,21871,2552,4584,61,1923,311967444,17193230
71,21919,2479,4607,58,1923,312027827,17193230
72,21930,2492,4607,58,1923,312094075,17193230
73,21903,2550,4598,56,1923,312165064,17193230
74,21870,2550,4593,55,1923,312234157,17193230
75,21887,2549,4596,57,1923,312300389,17193230
76,21856,2549,4590,63,1923,312372403,17193230
77,21842,2548,4584,60,1923,312443751,17193230
78,21792,2546,4551,58,1923,312513163,17193230
79,21792,2545,4556,59,1924,312577655,17193230
80,21765,2544,4542,59,1924,312652492,17193230
82,21753,2543,4537,62,1924,312719905,17193230
83,21536,2544,4495,56,1924,312790286,17193230
84,21530,2531,4490,58,1924,312864814,17193230
85,21523,2486,4487,57,1924,312932111,17193230
86,21532,2545,4494,55,1924,313009148,17193230
87,21546,2527,4515,58,1924,313081882,17193230
88,21595,2544,4526,60,1924,313155150,17193230
89,21620,2526,4538,58,1924,313223463,17193230
90,21623,2544,4571,60,1924,313288693,17193230
91,21597,2543,4566,58,1924,313362638,17193230
92,21634,2543,4566,57,1924,313434379,17193230
93,21645,2543,4566,56,1924,313504631,17193230
94,21658,2543,4564,58,1924,313579462,17193230
95,21709,2543,4562,59,1924,313653042,17193230
96,21735,2543,4573,58,1924,313727658,17193230
98,21757,2544,4580,58,1924,313799001,17193230
99,21735,2543,4586,58,1924,313867580,17193230
100,21741,2544,4610,60,1924,313930359,17193230
101,21731,2544,4608,59,1924,314000119,17193230
102,21639,2543,4584,60,1924,314066702,17193230
103,21268,2854,4473,17,1924,314141983,17193230
104,20917,2732,4347,55,1924,314214026,17193230
105,20901,2741,4300,61,1924,314283383,17193230
106,20885,2746,4301,62,1924,314352825,17193230
107,20823,2710,4220,61,1924,314420335,17193230
108,20894,2589,4197,59,1924,314487788,17193230
109,20949,2537,4186,59,1924,314564412,17193230
110,20991,2557,4176,61,1924,314639551,17193230
112,21198,2557,4214,60,1924,314708385,17193230
113,21330,2540,4288,58,1924,314777196,17193230
114,21403,2554,4313,55,1924,314843502,17193230
115,21318,2565,4313,55,1924,314903779,17193230
116,21398,2542,4355,59,1924,314976892,17193230
117,21339,2558,4384,57,1924,315046036,17193230
118,21434,2521,4448,60,1924,315110919,17193230
119,21446,2564,4441,57,1924,315186504,17193230
120,21442,2596,4440,59,1924,315253761,17193230
121,21490,2504,4442,57,1924,315312913,17193230
122,21552,2592,4499,56,1924,315364747,17193230
123,21645,2593,4544,57,1924,315414912,17193230
124,21667,2593,4581,62,1924,315465974,17193230
125,21643,2592,4567,55,1924,315527226,17193230
126,21748,2592,4627,61,1924,315594071,17193230
127,21726,2577,4604,56,1924,315660969,17193230
129,21746,2593,4592,60,1924,315726459,17193230
130,21764,2593,4591,56,1924,315791298,17193230
131,21762,2591,4589,58,1924,315859038,17193230
132,21747,2590,4581,55,1924,315921276,17193230
133,21752,2588,4587,59,1924,315982740,17193230
134,21751,2591,4590,57,1924,316044710,17193230
135,21828,2592,4641,54,1924,316104580,17193230
136,21827,2589,4632,60,1924,316176514,17193230
137,21833,2588,4634,62,1924,316245881,17193230
138,21755,2575,4589,56,1924,316318784,17193230
139,21755,2587,4588,62,1924,316387817,17193230
140,21750,2589,4586,56,1924,316460223,17193230
141,21800,2589,4603,63,1924,316534646,17193230
142,21810,2590,4603,60,1924,316604635,17193230
143,21617,2588,4578,56,1924,316673529,17193230
144,21624,2531,4578,58,1924,316740608,17193230
145,21599,2587,4567,61,1924,316810426,17193230
146,21546,2574,4556,58,1924,316870138,17193230
148,21564,2588,4560,59,1924,316947067,17193230
149,2979,2543,4535,278,1924,317003317,17193230
